NEUR18_scan3_img23_day82_S.pt,4
NEUR18_scan1_img03_day16_D.pt,2
NEUR18_scan1_img35_day08_S.pt,1
NEUR18_scan2_img23_day08_D.pt,2
NEUR18_scan1_img07_day10_S.pt,2
NEUR18_scan2_img15_day19_D.pt,5
NEUR18_scan1_img18_day10_S.pt,2
NEUR18_scan3_img27_day61_D.pt,1
NEUR18_scan3_img09_day90_D.pt,0
NEUR18_scan2_img41_day19_D.pt,5
NEUR18_scan2_img11_day19_D.pt,4
NEUR18_scan3_img12_day82_S.pt,1
NEUR18_scan2_img43_day16_S.pt,5
NEUR18_scan3_img33_day67_D.pt,3
NEUR18_scan2_img21_day06_S.pt,5
NEUR18_scan3_img16_day85_S.pt,2
NEUR18_scan1_img09_day13_S.pt,4
NEUR18_scan1_img04_day16_D.pt,1
NEUR18_scan1_img04_day11_S.pt,2
NEUR18_scan1_img06_day04_D.pt,5
NEUR18_scan3_img14_day87_S.pt,2
NEUR18_scan2_img33_day06_S.pt,9
NEUR18_scan2_img25_day19_D.pt,5
NEUR18_scan3_img51_day73_D.pt,3
NEUR18_scan2_img48_day07_S.pt,5
NEUR18_scan1_img22_day05_D.pt,9
NEUR18_scan3_img27_day57_S.pt,3
NEUR18_scan1_img03_day12_S.pt,9
NEUR18_scan2_img39_day18_D.pt,5
NEUR18_scan2_img06_day20_D.pt,9
NEUR18_scan3_img08_day72_D.pt,8
NEUR18_scan3_img07_day71_D.pt,4
NEUR18_scan1_img46_day15_D.pt,5
NEUR18_scan1_img42_day16_D.pt,1
NEUR18_scan1_img17_day15_D.pt,1
NEUR18_scan3_img05_day79_D.pt,2
NEUR18_scan1_img29_day06_D.pt,2
NEUR18_scan2_img15_day04_S.pt,5
NEUR18_scan2_img02_day11_D.pt,5
NEUR18_scan2_img09_day07_S.pt,5
NEUR18_scan3_img43_day68_S.pt,1
NEUR18_scan2_img17_day16_S.pt,4
NEUR18_scan3_img06_day88_S.pt,4
NEUR18_scan1_img29_day11_S.pt,1
NEUR18_scan1_img32_day05_D.pt,3
NEUR18_scan1_img12_day12_S.pt,9
NEUR18_scan1_img24_day15_D.pt,5
NEUR18_scan3_img30_day60_S.pt,1
NEUR18_scan2_img38_day10_D.pt,1
NEUR18_scan2_img37_day09_D.pt,9
NEUR18_scan1_img45_day15_D.pt,1
NEUR18_scan3_img44_day87_S.pt,1
NEUR18_scan3_img11_day78_D.pt,2
NEUR18_scan3_img41_day60_S.pt,4
NEUR18_scan2_img31_day19_D.pt,2
NEUR18_scan2_img01_day18_D.pt,4
NEUR18_scan1_img34_day09_S.pt,5
NEUR18_scan3_img34_day91_D.pt,2
NEUR18_scan3_img04_day62_D.pt,5
NEUR18_scan1_img02_day09_S.pt,5
NEUR18_scan2_img07_day17_S.pt,3
NEUR18_scan1_img10_day04_D.pt,9
NEUR18_scan3_img36_day82_S.pt,1
NEUR18_scan2_img23_day06_S.pt,5
NEUR18_scan3_img48_day84_S.pt,2
NEUR18_scan2_img34_day06_S.pt,9
NEUR18_scan3_img28_day90_D.pt,1
NEUR18_scan1_img28_day16_D.pt,3
NEUR18_scan2_img18_day18_D.pt,1
NEUR18_scan3_img49_day81_D.pt,1
NEUR18_scan1_img37_day09_S.pt,4
NEUR18_scan1_img42_day10_S.pt,1
NEUR18_scan2_img40_day14_D.pt,0
NEUR18_scan1_img08_day06_D.pt,0
NEUR18_scan3_img42_day84_S.pt,0
NEUR18_scan2_img14_day06_S.pt,5
NEUR18_scan2_img25_day07_S.pt,1
NEUR18_scan1_img45_day12_S.pt,5
NEUR18_scan3_img22_day90_D.pt,3
NEUR18_scan1_img39_day07_S.pt,9
NEUR18_scan1_img48_day11_S.pt,1
NEUR18_scan1_img44_day15_D.pt,1
NEUR18_scan1_img15_day10_S.pt,2
NEUR18_scan2_img45_day20_D.pt,5
NEUR18_scan1_img41_day13_S.pt,9
NEUR18_scan2_img06_day15_S.pt,1
NEUR18_scan1_img26_day11_S.pt,9
NEUR18_scan2_img37_day15_S.pt,9
