NEUR62_scan2_img52_day14_S.pt,0
NEUR62_scan3_img25_day58_S.pt,2
NEUR62_scan2_img33_day14_S.pt,0
NEUR62_scan2_img31_day07_D.pt,0
NEUR62_scan3_img37_day82_S.pt,1
NEUR62_scan2_img39_day07_D.pt,1
NEUR62_scan3_img17_day80_D.pt,2
NEUR62_scan3_img16_day66_D.pt,2
NEUR62_scan2_img26_day12_S.pt,0
NEUR62_scan2_img17_day05_D.pt,1
NEUR62_scan2_img24_day16_D.pt,0
NEUR62_scan3_img08_day83_S.pt,0
NEUR62_scan2_img10_day13_S.pt,2
NEUR62_scan3_img09_day57_S.pt,2
NEUR62_scan2_img22_day08_S.pt,0
NEUR62_scan3_img07_day65_D.pt,1
NEUR62_scan3_img53_day77_D.pt,0
NEUR62_scan2_img09_day15_S.pt,1
NEUR62_scan3_img10_day79_D.pt,1
NEUR62_scan2_img41_day07_D.pt,2
NEUR62_scan3_img54_day68_S.pt,0
NEUR62_scan2_img08_day18_D.pt,0
NEUR62_scan2_img27_day05_D.pt,2
NEUR62_scan3_img54_day71_D.pt,0
NEUR62_scan2_img33_day05_D.pt,2
NEUR62_scan2_img14_day06_D.pt,2
NEUR62_scan2_img38_day07_D.pt,0
NEUR62_scan2_img47_day06_D.pt,0
NEUR62_scan3_img35_day57_S.pt,2
NEUR62_scan2_img42_day06_D.pt,2
NEUR62_scan2_img13_day07_D.pt,0
NEUR62_scan3_img45_day60_S.pt,2
NEUR62_scan3_img15_day73_D.pt,1
NEUR62_scan2_img49_day06_D.pt,1
NEUR62_scan2_img07_day08_S.pt,0
NEUR62_scan3_img30_day80_D.pt,2
NEUR62_scan2_img21_day06_D.pt,0
NEUR62_scan2_img40_day04_D.pt,0
NEUR62_scan2_img24_day09_S.pt,0
NEUR62_scan2_img45_day06_D.pt,2
NEUR62_scan3_img20_day70_S.pt,2
NEUR62_scan2_img15_day05_D.pt,2
NEUR62_scan3_img50_day73_D.pt,0
NEUR62_scan3_img31_day69_S.pt,0
NEUR62_scan3_img18_day55_D.pt,0
NEUR62_scan2_img40_day10_S.pt,0
NEUR62_scan3_img18_day82_S.pt,2
NEUR62_scan3_img28_day55_D.pt,2
NEUR62_scan2_img25_day11_S.pt,0
NEUR62_scan2_img34_day10_S.pt,1
NEUR62_scan3_img32_day79_D.pt,1
NEUR62_scan2_img38_day15_S.pt,0
NEUR62_scan3_img22_day76_D.pt,1
NEUR62_scan2_img27_day10_S.pt,2
NEUR62_scan3_img27_day68_S.pt,1
NEUR62_scan3_img41_day71_D.pt,1
NEUR62_scan3_img49_day58_S.pt,0
