NEUR18_scan2_img23_day08_D.pt,2
NEUR18_scan3_img08_day59_S.pt,9
NEUR18_scan2_img42_day20_D.pt,5
NEUR18_scan3_img30_day67_D.pt,1
NEUR18_scan1_img44_day15_D.pt,1
NEUR18_scan1_img24_day12_S.pt,5
NEUR18_scan3_img39_day62_D.pt,4
NEUR18_scan2_img37_day15_S.pt,9
NEUR18_scan1_img30_day09_S.pt,5
NEUR18_scan2_img30_day05_S.pt,5
NEUR18_scan2_img20_day16_S.pt,4
NEUR18_scan2_img45_day20_D.pt,5
NEUR18_scan3_img33_day67_D.pt,3
NEUR18_scan3_img18_day87_S.pt,1
NEUR18_scan2_img08_day19_D.pt,3
NEUR18_scan2_img18_day18_D.pt,1
NEUR18_scan3_img16_day85_S.pt,2
NEUR18_scan2_img33_day06_S.pt,9
NEUR18_scan1_img42_day10_S.pt,1
NEUR18_scan1_img20_day09_S.pt,5
NEUR18_scan2_img35_day15_S.pt,1
NEUR18_scan2_img30_day20_D.pt,5
NEUR18_scan1_img12_day05_D.pt,2
NEUR18_scan3_img40_day78_D.pt,5
NEUR18_scan3_img48_day70_D.pt,1
NEUR18_scan3_img31_day74_D.pt,1
NEUR18_scan2_img11_day19_D.pt,4
NEUR18_scan2_img25_day19_D.pt,5
NEUR18_scan1_img26_day11_S.pt,9
NEUR18_scan2_img15_day04_S.pt,5
NEUR18_scan1_img21_day09_S.pt,5
NEUR18_scan1_img42_day16_D.pt,1
NEUR18_scan2_img35_day20_D.pt,5
NEUR18_scan2_img40_day16_S.pt,5
NEUR18_scan1_img23_day06_D.pt,9
NEUR18_scan1_img09_day13_S.pt,4
NEUR18_scan1_img45_day12_S.pt,5
NEUR18_scan1_img22_day05_D.pt,9
NEUR18_scan1_img08_day08_S.pt,2
NEUR18_scan2_img48_day10_D.pt,2
NEUR18_scan2_img14_day06_S.pt,5
NEUR18_scan3_img06_day76_D.pt,5
NEUR18_scan2_img24_day07_S.pt,9
NEUR18_scan2_img39_day18_D.pt,5
