NEUR30_scan3_img17_day79_D.pt,4
NEUR30_scan2_img10_day06_S.pt,2
NEUR30_scan3_img33_day94_D.pt,8
NEUR30_scan3_img10_day81_D.pt,2
NEUR30_scan3_img36_day99_S.pt,8
NEUR30_scan1_img50_day06_D.pt,7
NEUR30_scan2_img36_day23_S.pt,2
NEUR30_scan2_img11_day26_S.pt,1
NEUR30_scan3_img46_day87_S.pt,1
NEUR30_scan1_img46_day05_D.pt,4
NEUR30_scan2_img53_day19_D.pt,8
NEUR30_scan2_img07_day11_D.pt,2
NEUR30_scan2_img37_day08_D.pt,2
NEUR30_scan3_img25_day00_S.pt,4
NEUR30_scan3_img15_day82_D.pt,9
NEUR30_scan1_img15_day09_S.pt,6
NEUR30_scan3_img41_day99_S.pt,6
NEUR30_scan3_img27_day00_S.pt,2
NEUR30_scan1_img20_day08_D.pt,3
NEUR30_scan2_img26_day22_D.pt,2
NEUR30_scan2_img09_day20_D.pt,0
NEUR30_scan1_img24_day13_S.pt,6
NEUR30_scan1_img27_day12_S.pt,0
NEUR30_scan3_img06_day01_S.pt,3
NEUR30_scan1_img36_day17_D.pt,2
NEUR30_scan3_img21_day00_S.pt,8
NEUR30_scan1_img09_day09_S.pt,1
NEUR30_scan2_img04_day25_S.pt,8
NEUR30_scan2_img15_day26_S.pt,2
NEUR30_scan2_img04_day08_D.pt,2
NEUR30_scan2_img49_day10_D.pt,8
NEUR30_scan2_img32_day10_D.pt,1
NEUR30_scan1_img08_day15_S.pt,6
NEUR30_scan1_img38_day07_D.pt,5
NEUR30_scan1_img07_day10_S.pt,1
NEUR30_scan2_img40_day11_D.pt,2
NEUR30_scan1_img22_day06_D.pt,1
NEUR30_scan2_img51_day25_S.pt,8
NEUR30_scan3_img39_day64_S.pt,8
NEUR30_scan3_img22_day05_D.pt,1
NEUR30_scan1_img36_day09_S.pt,3
NEUR30_scan1_img25_day05_D.pt,6
NEUR30_scan2_img20_day20_D.pt,1
