NEUR62_scan3_img44_day64_S.pt,0
NEUR62_scan2_img24_day09_S.pt,0
NEUR62_scan2_img13_day11_S.pt,2
NEUR62_scan2_img35_day12_S.pt,2
NEUR62_scan2_img29_day05_D.pt,0
NEUR62_scan2_img54_day07_D.pt,1
NEUR62_scan3_img10_day79_D.pt,1
NEUR62_scan2_img38_day07_D.pt,0
NEUR62_scan2_img27_day10_S.pt,2
NEUR62_scan3_img37_day65_D.pt,2
NEUR62_scan3_img08_day83_S.pt,0
NEUR62_scan3_img35_day57_S.pt,2
NEUR62_scan3_img38_day61_S.pt,0
NEUR62_scan2_img08_day18_D.pt,0
NEUR62_scan3_img16_day66_D.pt,2
NEUR62_scan3_img28_day55_D.pt,2
NEUR62_scan3_img38_day54_D.pt,2
NEUR62_scan2_img37_day15_S.pt,0
NEUR62_scan3_img26_day77_D.pt,2
NEUR62_scan2_img40_day04_D.pt,0
NEUR62_scan2_img21_day12_S.pt,0
NEUR62_scan3_img42_day64_S.pt,2
NEUR62_scan3_img11_day67_D.pt,0
NEUR62_scan3_img19_day62_S.pt,2
NEUR62_scan3_img50_day73_D.pt,0
NEUR62_scan2_img26_day18_D.pt,0
NEUR62_scan3_img37_day82_S.pt,1
NEUR62_scan3_img12_day84_S.pt,0
NEUR62_scan2_img19_day09_S.pt,0
NEUR62_scan3_img51_day59_S.pt,1
NEUR62_scan3_img39_day69_S.pt,1
NEUR62_scan3_img18_day82_S.pt,2
NEUR62_scan2_img13_day07_D.pt,0
NEUR62_scan2_img10_day13_S.pt,2
NEUR62_scan2_img22_day08_S.pt,0
NEUR62_scan3_img45_day54_D.pt,0
NEUR62_scan2_img09_day15_S.pt,1
NEUR62_scan2_img24_day16_D.pt,0
NEUR62_scan2_img48_day07_D.pt,0
NEUR62_scan3_img27_day78_D.pt,1
NEUR62_scan3_img51_day55_D.pt,0
NEUR62_scan2_img12_day10_S.pt,2
NEUR62_scan3_img20_day70_S.pt,2
NEUR62_scan3_img28_day68_S.pt,2
NEUR62_scan2_img07_day08_S.pt,0
NEUR62_scan3_img32_day63_S.pt,0
NEUR62_scan2_img45_day06_D.pt,2
NEUR62_scan2_img42_day06_D.pt,2
NEUR62_scan2_img31_day14_S.pt,1
NEUR62_scan3_img15_day69_S.pt,2
NEUR62_scan2_img22_day16_D.pt,1
NEUR62_scan2_img28_day10_S.pt,2
NEUR62_scan3_img33_day78_D.pt,0
NEUR62_scan3_img33_day83_S.pt,0
NEUR62_scan2_img21_day06_D.pt,0
NEUR62_scan2_img20_day06_D.pt,2
NEUR62_scan3_img31_day69_S.pt,0
NEUR62_scan2_img51_day06_D.pt,2
NEUR62_scan2_img50_day07_D.pt,0
NEUR62_scan2_img53_day05_D.pt,2
NEUR62_scan2_img28_day07_D.pt,0
NEUR62_scan3_img53_day58_S.pt,1
NEUR62_scan2_img54_day08_S.pt,2
NEUR62_scan3_img27_day68_S.pt,1
NEUR62_scan3_img52_day66_D.pt,0
NEUR62_scan3_img40_day60_S.pt,0
NEUR62_scan2_img33_day05_D.pt,2
NEUR62_scan3_img10_day82_S.pt,0
NEUR62_scan3_img32_day79_D.pt,1
NEUR62_scan3_img49_day58_S.pt,0
