NEUR45_scan2_img51_day07_D.pt,0
NEUR45_scan3_img35_day71_S.pt,1
NEUR45_scan2_img30_day17_S.pt,0
NEUR45_scan3_img24_day57_S.pt,0
NEUR45_scan3_img51_day59_S.pt,0
NEUR45_scan2_img04_day19_D.pt,1
NEUR45_scan2_img47_day16_S.pt,0
NEUR45_scan3_img09_day59_S.pt,0
NEUR45_scan2_img16_day15_S.pt,2
NEUR45_scan2_img50_day12_D.pt,0
NEUR45_scan1_img50_day12_S.pt,0
NEUR45_scan2_img06_day16_S.pt,2
NEUR45_scan2_img18_day10_D.pt,2
NEUR45_scan3_img26_day57_S.pt,0
NEUR45_scan2_img34_day08_D.pt,1
NEUR45_scan1_img47_day13_S.pt,1
NEUR45_scan3_img28_day48_S.pt,0
NEUR45_scan2_img35_day12_D.pt,2
NEUR45_scan2_img28_day10_D.pt,0
NEUR45_scan3_img23_day73_S.pt,0
NEUR45_scan2_img24_day05_S.pt,0
NEUR45_scan2_img26_day07_D.pt,1
NEUR45_scan1_img49_day10_S.pt,0
NEUR45_scan2_img43_day05_S.pt,0
NEUR45_scan1_img22_day13_S.pt,2
NEUR45_scan2_img33_day11_D.pt,2
NEUR45_scan2_img28_day16_S.pt,0
NEUR45_scan2_img10_day06_S.pt,2
NEUR45_scan1_img08_day07_D.pt,1
NEUR45_scan1_img40_day06_D.pt,1
NEUR45_scan2_img45_day17_S.pt,0
NEUR45_scan3_img44_day64_D.pt,1
NEUR45_scan2_img50_day05_S.pt,0
NEUR45_scan1_img45_day09_S.pt,2
NEUR45_scan3_img34_day60_S.pt,2
NEUR45_scan2_img41_day18_D.pt,0
NEUR45_scan3_img49_day58_S.pt,0
NEUR45_scan2_img47_day08_D.pt,1
NEUR45_scan1_img23_day11_S.pt,2
NEUR45_scan1_img12_day12_S.pt,2
NEUR45_scan1_img27_day06_D.pt,0
NEUR45_scan1_img22_day07_D.pt,2
NEUR45_scan1_img31_day07_D.pt,2
NEUR45_scan3_img10_day56_D.pt,0
NEUR45_scan1_img19_day04_D.pt,0
NEUR45_scan2_img14_day14_S.pt,0
NEUR45_scan3_img23_day56_D.pt,0
NEUR45_scan3_img46_day50_D.pt,0
NEUR45_scan1_img37_day09_S.pt,2
NEUR45_scan2_img15_day15_S.pt,2
NEUR45_scan2_img44_day05_S.pt,0
NEUR45_scan3_img25_day74_S.pt,0
NEUR45_scan1_img51_day06_D.pt,2
NEUR45_scan1_img30_day09_S.pt,0
NEUR45_scan2_img25_day09_D.pt,0
NEUR45_scan2_img49_day06_S.pt,2
NEUR45_scan2_img04_day14_S.pt,0
NEUR45_scan3_img08_day68_S.pt,0
NEUR45_scan1_img21_day05_D.pt,0
NEUR45_scan3_img50_day71_S.pt,1
NEUR45_scan3_img07_day47_S.pt,2
NEUR45_scan3_img19_day50_D.pt,1
NEUR45_scan2_img43_day10_D.pt,0
NEUR45_scan1_img04_day12_S.pt,2
NEUR45_scan1_img06_day11_S.pt,2
NEUR45_scan1_img51_day09_S.pt,0
NEUR45_scan1_img33_day06_D.pt,2
NEUR45_scan2_img18_day06_S.pt,0
NEUR45_scan2_img33_day15_S.pt,0
NEUR45_scan2_img48_day09_D.pt,0
NEUR45_scan3_img14_day69_S.pt,2
NEUR45_scan2_img13_day05_S.pt,2
NEUR45_scan2_img10_day19_D.pt,1
NEUR45_scan3_img12_day63_D.pt,2
NEUR45_scan3_img15_day47_S.pt,0
NEUR45_scan2_img17_day05_S.pt,0
NEUR45_scan1_img27_day12_S.pt,0
NEUR45_scan2_img46_day06_S.pt,0
NEUR45_scan1_img43_day11_S.pt,0
NEUR45_scan2_img53_day18_D.pt,0
NEUR45_scan2_img42_day11_D.pt,2
NEUR45_scan1_img12_day04_D.pt,1
NEUR45_scan3_img52_day67_D.pt,0
NEUR45_scan1_img21_day12_S.pt,1
NEUR45_scan3_img45_day53_D.pt,0
NEUR45_scan1_img07_day09_S.pt,1
NEUR45_scan2_img32_day06_S.pt,0
NEUR45_scan1_img25_day13_S.pt,2
NEUR45_scan2_img44_day20_D.pt,0
NEUR45_scan3_img14_day63_D.pt,2
NEUR45_scan2_img42_day15_S.pt,0
NEUR45_scan1_img44_day04_D.pt,2
NEUR45_scan2_img40_day12_D.pt,0
NEUR45_scan2_img35_day17_S.pt,0
NEUR45_scan3_img42_day53_D.pt,0
NEUR45_scan3_img20_day50_D.pt,2
NEUR45_scan1_img48_day07_D.pt,2
NEUR45_scan3_img48_day53_D.pt,0
NEUR45_scan1_img45_day05_D.pt,0
NEUR45_scan1_img32_day05_D.pt,0
NEUR45_scan2_img53_day14_S.pt,0
NEUR45_scan1_img30_day07_D.pt,1
NEUR45_scan2_img32_day12_D.pt,0
NEUR45_scan1_img19_day13_S.pt,2
NEUR45_scan3_img19_day48_S.pt,0
NEUR45_scan3_img16_day61_D.pt,0
NEUR45_scan2_img05_day12_D.pt,1
NEUR45_scan1_img29_day08_S.pt,2
NEUR45_scan3_img32_day72_S.pt,0
NEUR45_scan1_img33_day09_S.pt,0
NEUR45_scan2_img15_day13_D.pt,0
NEUR45_scan3_img33_day69_S.pt,0
NEUR45_scan2_img54_day18_D.pt,0
NEUR45_scan1_img31_day11_S.pt,0
NEUR45_scan2_img46_day07_D.pt,0
NEUR45_scan3_img10_day60_S.pt,0
NEUR45_scan1_img07_day07_D.pt,1
