NEUR17_scan1_img08_day11_D.pt,2
NEUR17_scan1_img18_day13_D.pt,2
NEUR17_scan3_img29_day83_D.pt,0
NEUR17_scan2_img44_day19_S.pt,0
NEUR17_scan2_img22_day03_D.pt,0
NEUR17_scan1_img49_day10_D.pt,2
NEUR17_scan2_img25_day15_D.pt,0
NEUR17_scan3_img36_day85_D.pt,1
NEUR17_scan1_img26_day08_D.pt,0
NEUR17_scan3_img35_day75_S.pt,0
NEUR17_scan1_img44_day11_D.pt,0
NEUR17_scan2_img11_day07_D.pt,0
NEUR17_scan2_img35_day14_D.pt,0
NEUR17_scan1_img15_day09_D.pt,0
NEUR17_scan1_img22_day04_S.pt,0
NEUR17_scan1_img13_day16_S.pt,0
NEUR17_scan2_img16_day04_D.pt,0
NEUR17_scan2_img33_day07_D.pt,0
NEUR17_scan3_img31_day79_S.pt,0
NEUR17_scan2_img20_day18_S.pt,0
NEUR17_scan2_img14_day04_D.pt,0
NEUR17_scan1_img51_day11_D.pt,0
NEUR17_scan3_img32_day61_D.pt,0
NEUR17_scan3_img18_day81_S.pt,0
NEUR17_scan2_img41_day13_S.pt,0
NEUR17_scan3_img34_day62_S.pt,0
NEUR17_scan1_img21_day11_D.pt,1
NEUR17_scan2_img38_day13_S.pt,0
NEUR17_scan3_img07_day69_D.pt,0
NEUR17_scan3_img08_day85_D.pt,0
NEUR17_scan3_img17_day65_S.pt,0
NEUR17_scan1_img43_day09_D.pt,2
NEUR17_scan1_img38_day13_D.pt,1
NEUR17_scan3_img40_day91_S.pt,0
NEUR17_scan1_img25_day15_S.pt,0
NEUR17_scan1_img29_day09_D.pt,2
NEUR17_scan2_img24_day18_S.pt,0
NEUR17_scan2_img49_day08_S.pt,0
NEUR17_scan1_img44_day14_S.pt,0
NEUR17_scan3_img26_day91_S.pt,0
NEUR17_scan2_img34_day06_D.pt,0
NEUR17_scan3_img06_day78_D.pt,0
NEUR17_scan2_img32_day12_S.pt,1
NEUR17_scan3_img48_day79_S.pt,0
NEUR17_scan1_img30_day03_S.pt,0
NEUR17_scan2_img47_day07_D.pt,0
NEUR17_scan3_img28_day84_D.pt,0
NEUR17_scan3_img22_day68_D.pt,0
NEUR17_scan2_img40_day11_S.pt,0
NEUR17_scan1_img04_day10_D.pt,0
NEUR17_scan1_img41_day04_S.pt,0
NEUR17_scan1_img13_day11_D.pt,2
NEUR17_scan2_img39_day06_D.pt,0
NEUR17_scan2_img13_day18_S.pt,0
NEUR17_scan1_img35_day12_D.pt,2
NEUR17_scan2_img31_day15_D.pt,0
NEUR17_scan1_img27_day08_D.pt,0
NEUR17_scan3_img44_day82_S.pt,2
NEUR17_scan2_img13_day06_D.pt,0
NEUR17_scan2_img17_day03_D.pt,0
NEUR17_scan3_img13_day75_S.pt,0
NEUR17_scan3_img30_day62_S.pt,0
NEUR17_scan1_img49_day06_S.pt,2
NEUR17_scan3_img43_day76_D.pt,0
NEUR17_scan2_img38_day14_D.pt,0
NEUR17_scan3_img47_day59_D.pt,0
NEUR17_scan3_img06_day67_S.pt,0
NEUR17_scan3_img33_day91_S.pt,0
NEUR17_scan2_img30_day12_S.pt,1
NEUR17_scan2_img06_day14_D.pt,0
NEUR17_scan2_img37_day16_D.pt,0
NEUR17_scan3_img33_day68_D.pt,0
NEUR17_scan1_img11_day14_S.pt,0
NEUR17_scan1_img51_day03_S.pt,2
NEUR17_scan1_img32_day08_D.pt,2
NEUR17_scan3_img22_day63_S.pt,0
NEUR17_scan1_img24_day10_D.pt,2
NEUR17_scan1_img34_day12_D.pt,2
NEUR17_scan1_img42_day11_D.pt,2
NEUR17_scan2_img07_day19_S.pt,0
NEUR17_scan3_img43_day64_S.pt,0
NEUR17_scan3_img23_day67_S.pt,2
NEUR17_scan3_img46_day64_S.pt,2
NEUR17_scan3_img40_day85_D.pt,0
NEUR17_scan3_img10_day79_S.pt,2
NEUR17_scan2_img04_day09_S.pt,0
