NEUR56_scan1_img08_day12_S.pt,2
NEUR56_scan1_img38_day14_S.pt,2
NEUR56_scan2_img28_day15_D.pt,2
NEUR56_scan2_img10_day13_D.pt,0
NEUR56_scan2_img05_day18_S.pt,2
NEUR56_scan3_img15_day72_D.pt,2
NEUR56_scan1_img08_day15_D.pt,2
NEUR56_scan2_img33_day17_S.pt,2
NEUR56_scan3_img11_day73_D.pt,2
NEUR56_scan3_img07_day66_S.pt,2
NEUR56_scan3_img53_day60_D.pt,2
NEUR56_scan1_img18_day06_D.pt,2
NEUR56_scan1_img38_day07_D.pt,2
NEUR56_scan3_img08_day83_D.pt,2
NEUR56_scan1_img42_day09_S.pt,2
NEUR56_scan2_img42_day13_D.pt,2
NEUR56_scan1_img20_day13_S.pt,2
NEUR56_scan3_img22_day75_D.pt,1
NEUR56_scan3_img28_day60_D.pt,1
NEUR56_scan1_img23_day09_S.pt,2
NEUR56_scan1_img19_day09_S.pt,2
NEUR56_scan1_img27_day11_S.pt,2
NEUR56_scan1_img43_day08_S.pt,0
NEUR56_scan1_img45_day04_D.pt,2
NEUR56_scan1_img30_day05_D.pt,0
NEUR56_scan3_img45_day72_D.pt,1
NEUR56_scan2_img13_day18_S.pt,2
NEUR56_scan2_img06_day19_S.pt,2
NEUR56_scan3_img40_day61_D.pt,1
NEUR56_scan1_img54_day16_D.pt,2
NEUR56_scan2_img20_day11_D.pt,2
NEUR56_scan2_img20_day08_S.pt,1
NEUR56_scan2_img12_day07_S.pt,2
NEUR56_scan3_img19_day63_D.pt,2
NEUR56_scan3_img08_day56_S.pt,2
NEUR56_scan2_img01_day14_D.pt,2
NEUR56_scan1_img31_day09_S.pt,2
NEUR56_scan2_img11_day22_D.pt,2
NEUR56_scan3_img22_day78_S.pt,1
NEUR56_scan1_img52_day05_D.pt,1
