NEUR36_scan3_img40_day57_S.pt,3
NEUR36_scan3_img31_day84_S.pt,2
NEUR36_scan3_img50_day55_D.pt,4
NEUR36_scan1_img14_day07_S.pt,8
NEUR36_scan2_img40_day16_D.pt,7
NEUR36_scan1_img42_day14_D.pt,2
NEUR36_scan2_img42_day10_S.pt,9
NEUR36_scan2_img11_day12_S.pt,8
NEUR36_scan1_img08_day19_S.pt,9
NEUR36_scan2_img41_day04_D.pt,9
NEUR36_scan1_img49_day11_D.pt,7
NEUR36_scan2_img22_day08_S.pt,8
NEUR36_scan2_img38_day06_D.pt,7
NEUR36_scan3_img37_day77_D.pt,3
NEUR36_scan2_img42_day05_D.pt,8
NEUR36_scan3_img28_day56_D.pt,2
NEUR36_scan3_img53_day71_S.pt,3
NEUR36_scan1_img51_day13_D.pt,7
NEUR36_scan3_img54_day84_S.pt,3
NEUR36_scan2_img46_day09_S.pt,0
NEUR36_scan1_img32_day12_D.pt,4
NEUR36_scan3_img32_day58_S.pt,3
NEUR36_scan3_img18_day76_D.pt,0
NEUR36_scan3_img16_day73_S.pt,0
NEUR36_scan1_img17_day10_D.pt,3
NEUR36_scan2_img29_day12_S.pt,0
NEUR36_scan3_img52_day55_D.pt,4
NEUR36_scan2_img34_day05_D.pt,2
NEUR36_scan3_img46_day69_D.pt,0
NEUR36_scan3_img12_day73_S.pt,2
NEUR36_scan1_img43_day17_S.pt,8
NEUR36_scan2_img49_day11_S.pt,9
NEUR36_scan2_img09_day09_S.pt,7
NEUR36_scan2_img17_day05_D.pt,1
NEUR36_scan2_img04_day04_D.pt,8
NEUR36_scan1_img34_day17_S.pt,8
NEUR36_scan2_img08_day09_S.pt,8
NEUR36_scan3_img47_day82_S.pt,0
NEUR36_scan2_img09_day05_D.pt,9
NEUR36_scan2_img16_day08_S.pt,8
NEUR36_scan3_img10_day83_S.pt,4
NEUR36_scan2_img45_day11_S.pt,8
NEUR36_scan1_img41_day08_S.pt,7
NEUR36_scan2_img05_day13_S.pt,8
NEUR36_scan1_img21_day12_D.pt,8
