NEUR44_scan3_img32_day77_D.pt,0
NEUR44_scan2_img43_day19_S.pt,0
NEUR44_scan2_img39_day04_S.pt,2
NEUR44_scan3_img35_day53_D.pt,2
NEUR44_scan2_img18_day11_D.pt,2
NEUR44_scan2_img54_day10_D.pt,0
NEUR44_scan1_img19_day06_D.pt,0
NEUR44_scan2_img29_day18_S.pt,2
NEUR44_scan1_img48_day13_S.pt,2
NEUR44_scan2_img13_day15_D.pt,1
NEUR44_scan2_img06_day09_D.pt,2
NEUR44_scan2_img14_day14_D.pt,2
NEUR44_scan1_img51_day12_S.pt,0
NEUR44_scan3_img01_day57_D.pt,2
NEUR44_scan2_img35_day05_S.pt,0
NEUR44_scan1_img29_day05_D.pt,2
NEUR44_scan1_img39_day16_D.pt,1
NEUR44_scan1_img46_day08_S.pt,1
NEUR44_scan3_img45_day72_S.pt,2
NEUR44_scan2_img11_day15_D.pt,2
NEUR44_scan2_img12_day06_D.pt,2
NEUR44_scan2_img22_day02_S.pt,2
NEUR44_scan2_img34_day10_D.pt,0
NEUR44_scan2_img27_day11_D.pt,2
NEUR44_scan3_img23_day54_D.pt,0
NEUR44_scan1_img09_day15_D.pt,2
NEUR44_scan2_img48_day15_D.pt,1
NEUR44_scan1_img11_day09_S.pt,0
NEUR44_scan3_img08_day57_D.pt,1
NEUR44_scan3_img37_day69_S.pt,2
NEUR44_scan2_img26_day12_D.pt,2
NEUR44_scan1_img23_day16_D.pt,0
NEUR44_scan2_img45_day11_D.pt,0
NEUR44_scan3_img17_day52_D.pt,0
NEUR44_scan2_img31_day13_D.pt,2
NEUR44_scan3_img37_day65_D.pt,0
NEUR44_scan3_img18_day74_S.pt,0
NEUR44_scan3_img21_day47_S.pt,0
NEUR44_scan2_img10_day13_D.pt,2
NEUR44_scan2_img48_day05_S.pt,0
NEUR44_scan3_img28_day71_S.pt,2
NEUR44_scan3_img19_day48_S.pt,0
NEUR44_scan3_img38_day74_S.pt,2
