NEUR48_scan3_img31_day50_D.pt,4
NEUR48_scan1_img29_day07_D.pt,8
NEUR48_scan2_img28_day07_S.pt,5
NEUR48_scan2_img09_day16_S.pt,8
NEUR48_scan2_img17_day16_S.pt,8
NEUR48_scan2_img51_day08_D.pt,5
NEUR48_scan3_img06_day71_S.pt,5
NEUR48_scan3_img32_day71_S.pt,5
NEUR48_scan2_img31_day14_D.pt,8
NEUR48_scan1_img50_day12_S.pt,4
NEUR48_scan1_img52_day09_S.pt,4
NEUR48_scan2_img25_day07_S.pt,5
NEUR48_scan2_img38_day17_S.pt,9
NEUR48_scan3_img42_day75_D.pt,1
NEUR48_scan3_img11_day49_S.pt,5
NEUR48_scan2_img39_day08_D.pt,8
NEUR48_scan1_img52_day06_D.pt,3
NEUR48_scan1_img14_day09_S.pt,7
NEUR48_scan3_img04_day47_S.pt,8
NEUR48_scan2_img30_day15_S.pt,5
NEUR48_scan2_img15_day14_D.pt,5
NEUR48_scan1_img36_day13_S.pt,4
NEUR48_scan2_img18_day05_S.pt,4
NEUR48_scan3_img29_day47_S.pt,8
NEUR48_scan1_img16_day12_S.pt,4
NEUR48_scan1_img09_day13_S.pt,1
NEUR48_scan2_img16_day17_S.pt,1
NEUR48_scan1_img44_day05_D.pt,1
NEUR48_scan1_img11_day04_D.pt,4
NEUR48_scan3_img48_day60_S.pt,3
NEUR48_scan1_img26_day09_S.pt,1
NEUR48_scan1_img23_day05_D.pt,8
NEUR48_scan3_img50_day57_S.pt,4
NEUR48_scan3_img29_day67_D.pt,1
NEUR48_scan1_img43_day10_S.pt,3
NEUR48_scan3_img26_day73_S.pt,4
NEUR48_scan1_img41_day14_S.pt,1
NEUR48_scan3_img18_day50_D.pt,1
NEUR48_scan3_img21_day58_S.pt,1
NEUR48_scan2_img21_day18_S.pt,1
NEUR48_scan2_img54_day07_S.pt,0
