NEUR30_scan3_img36_day70_D.pt,2
NEUR30_scan1_img52_day07_D.pt,2
NEUR30_scan2_img54_day19_D.pt,0
NEUR30_scan2_img36_day23_S.pt,0
NEUR30_scan1_img20_day08_D.pt,0
NEUR30_scan2_img39_day08_D.pt,2
NEUR30_scan2_img28_day18_D.pt,1
NEUR30_scan1_img48_day17_D.pt,0
NEUR30_scan3_img12_day00_S.pt,2
NEUR30_scan1_img21_day14_S.pt,2
NEUR30_scan1_img41_day12_S.pt,2
NEUR30_scan3_img17_day02_S.pt,2
NEUR30_scan1_img37_day14_S.pt,2
NEUR30_scan1_img40_day07_D.pt,0
NEUR30_scan3_img33_day94_D.pt,2
NEUR30_scan2_img50_day11_D.pt,2
NEUR30_scan3_img24_day72_D.pt,2
NEUR30_scan3_img22_day05_D.pt,1
NEUR30_scan3_img34_day85_S.pt,0
NEUR30_scan1_img45_day11_S.pt,0
NEUR30_scan3_img13_day01_S.pt,2
NEUR30_scan3_img50_day69_S.pt,2
NEUR30_scan1_img33_day07_D.pt,0
NEUR30_scan3_img49_day00_S.pt,2
NEUR30_scan3_img44_day84_S.pt,2
NEUR30_scan2_img54_day24_S.pt,2
NEUR30_scan3_img21_day80_D.pt,2
NEUR30_scan3_img19_day64_S.pt,2
NEUR30_scan3_img20_day97_S.pt,2
NEUR30_scan3_img04_day04_D.pt,0
NEUR30_scan1_img42_day08_D.pt,0
NEUR30_scan1_img35_day13_S.pt,2
NEUR30_scan3_img29_day84_S.pt,2
NEUR30_scan3_img46_day72_D.pt,2
NEUR30_scan3_img51_day71_D.pt,2
NEUR30_scan1_img47_day09_S.pt,2
NEUR30_scan2_img33_day11_D.pt,2
NEUR30_scan1_img14_day12_S.pt,2
NEUR30_scan2_img31_day08_D.pt,1
NEUR30_scan2_img09_day21_S.pt,2
NEUR30_scan2_img52_day10_D.pt,2
NEUR30_scan1_img10_day09_S.pt,0
NEUR30_scan3_img23_day80_D.pt,0
NEUR30_scan1_img14_day17_D.pt,0
NEUR30_scan2_img17_day17_D.pt,2
NEUR30_scan3_img18_day92_D.pt,1
NEUR30_scan3_img28_day79_D.pt,2
NEUR30_scan3_img06_day01_S.pt,0
NEUR30_scan1_img50_day06_D.pt,2
NEUR30_scan2_img19_day20_D.pt,2
NEUR30_scan2_img31_day21_S.pt,1
NEUR30_scan1_img34_day12_S.pt,1
NEUR30_scan2_img39_day03_S.pt,2
NEUR30_scan2_img10_day06_S.pt,0
NEUR30_scan2_img34_day09_D.pt,0
NEUR30_scan1_img44_day13_S.pt,2
NEUR30_scan1_img34_day08_D.pt,0
NEUR30_scan3_img24_day96_S.pt,0
NEUR30_scan2_img37_day21_S.pt,1
NEUR30_scan1_img32_day11_S.pt,0
NEUR30_scan3_img31_day01_S.pt,1
NEUR30_scan3_img30_day01_S.pt,2
NEUR30_scan2_img14_day11_D.pt,2
NEUR30_scan1_img27_day12_S.pt,1
NEUR30_scan1_img28_day09_S.pt,2
NEUR30_scan1_img17_day13_S.pt,0
NEUR30_scan3_img10_day84_S.pt,1
NEUR30_scan1_img29_day09_S.pt,0
NEUR30_scan3_img26_day99_S.pt,1
NEUR30_scan2_img25_day10_D.pt,0
NEUR30_scan3_img27_day00_S.pt,0
NEUR30_scan2_img26_day03_S.pt,2
NEUR30_scan3_img40_day71_D.pt,1
NEUR30_scan1_img51_day15_S.pt,2
NEUR30_scan2_img09_day20_D.pt,1
NEUR30_scan2_img28_day26_S.pt,2
NEUR30_scan2_img42_day26_S.pt,0
NEUR30_scan1_img37_day07_D.pt,0
NEUR30_scan1_img38_day07_D.pt,0
NEUR30_scan1_img16_day14_S.pt,0
NEUR30_scan2_img13_day17_D.pt,1
NEUR30_scan1_img10_day06_D.pt,1
NEUR30_scan1_img23_day07_D.pt,1
NEUR30_scan1_img24_day13_S.pt,2
NEUR30_scan2_img44_day03_S.pt,2
NEUR30_scan3_img25_day81_D.pt,0
